Date,Adj Close,Close,High,Low,Open,Volume,return,volatility_20,log_return,hl_range,co_diff,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,rsi_14,macd,macd_signal,bb_width,atr,vol_change,obv,target
,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,,,,,,,,,,,
2015-04-20,28.399499893188477,31.899999618530273,32.029998779296875,31.292499542236328,31.392499923706055,188217200,0.022845679151271225,0.012629215932342785,0.022588624320762685,0.023119098616921102,0.016166272073189693,31.592999839782713,31.572589002239845,31.452624893188478,31.52027557344827,31.59214984893799,31.06644995327539,54.20367942544308,0.08783415953748985,0.08689187267417205,0.042500795723487854,0.4762495585850307,-0.0943607213657448,3351047600.0,1
2015-04-21,28.245925903320312,31.727500915527344,32.04999923706055,31.667499542236328,32.025001525878906,129740400,-0.0054074829174206585,0.012486891698152707,-0.0054221562743621745,0.012055777599458662,-0.009289636102317025,31.615499877929686,31.60075480465575,31.448874950408936,31.540011320312946,31.632049865722657,31.092373520422527,59.26758854357627,0.09466566465825466,0.08844663107098857,0.04203110802775558,0.4655353001185826,-0.31068786487101074,3221307200.0,1
2015-04-22,28.626510620117188,32.154998779296875,32.217498779296875,31.579999923706055,31.747499465942383,150618000,0.013474047795561273,0.012801102761750992,0.013384080065598804,0.019825808732459867,0.01283563493848211,31.69099979400635,31.70152643640868,31.472999858856202,31.59858155450189,31.67654983520508,31.134045099201916,64.65460425322881,0.13304156618282192,0.09736561809335526,0.04621023169062113,0.47499942779541016,0.16091826447274715,3371925200.0,1
2015-04-23,28.860214233398438,32.41749954223633,32.60499954223633,32.03499984741211,32.07500076293945,183083600,0.008163606683402103,0.011195734926792862,0.008130464696284036,0.01758308638461069,0.010678059895562333,31.768749809265138,31.83170336474098,31.551624870300294,31.676573743809932,31.714799842834474,31.18437664598758,64.60713680002502,0.18253224429344428,0.11439894333337308,0.049408238070435075,0.49124949319022043,0.21554927033953453,3555008800.0,1
2015-04-24,28.995981216430664,32.56999969482422,32.657501220703125,32.307498931884766,32.622501373291016,178103600,0.004704254021479892,0.011160038943442576,0.004693223598278349,0.010746155729131896,-0.001609370105193145,31.84824981689453,31.965939061119748,31.627124881744386,31.761661929620818,31.741799850463867,31.238714804765486,60.87603941463702,0.23139210690230172,0.1377975760471588,0.05480122596598359,0.4594639369419643,-0.027200688647153526,3733112400.0,1
2015-04-27,29.523456573486328,33.162498474121094,33.282501220703125,32.787498474121094,33.07749938964844,387816800,0.018191550041402937,0.011406816090757962,0.018028063533378078,0.014926581812534869,0.002569694990282627,31.993249702453614,32.18349531802908,31.74462480545044,31.89507493385894,31.772749824523927,31.31415730160296,72.8965594533346,0.3143005388400226,0.17309816860573157,0.06454171863026138,0.47214276450020926,1.1774787258651704,4120929200.0,1
2015-04-28,29.058290481567383,32.63999938964844,33.6349983215332,32.39250183105469,33.6150016784668,475696000,-0.01575572132722136,0.011008954512581173,-0.01588116205526767,0.038066682405409766,-0.0290049751638992,32.09974956512451,32.266496058323504,31.796999740600587,31.966020120124604,31.790149803161622,31.366151108977295,65.32759068646288,0.33399467633939395,0.20527747015246406,0.0689542304473491,0.5353567940848214,0.22659977597669823,3645233200.0,1
2015-04-29,28.630970001220703,32.15999984741211,32.897499084472656,32.07500076293945,32.540000915527344,253544400,-0.014705868603311245,0.010957157869223681,-0.014815071830292448,0.025575196686432475,-0.011677967345535832,32.1462495803833,32.247133110885066,31.849624729156496,31.984494379866273,31.79419979095459,31.39728243205317,56.06769430732182,0.307327787234982,0.22568753356896765,0.06639075376708614,0.5598209926060268,-0.4670032962227978,3391688800.0,1
2015-04-30,27.854209899902344,31.287500381469727,32.15999984741211,31.145000457763672,32.15999984741211,332781600,-0.027129958646830987,0.01271248668532174,-0.027504770615824327,0.03244105081176696,-0.027129958646831032,32.12074966430664,32.07265443280955,31.860874748229982,31.918113999066602,31.77634979248047,31.392977253598918,45.14683856188897,0.21333151743714396,0.2232163303426029,0.06442576502303374,0.5974995749337333,0.3125180441768778,3058907200.0,1
2015-05-01,28.699966430664062,32.23749923706055,32.532501220703125,31.325000762939453,31.524999618530273,234050400,0.030363526776126415,0.014282154529801132,0.029911678590959768,0.03745639352743334,0.02260109840291541,32.2257495880127,32.10262621540064,31.906249713897704,31.94853164078031,31.778849792480468,31.426095762754276,54.44162842012215,0.2130399724012122,0.22118105875432478,0.06315872897700293,0.651428086417062,-0.2966846724698722,3292957600.0,1
2015-05-04,28.644323348999023,32.17499923706055,32.64250183105469,32.064998626708984,32.375,203953200,-0.0019387359900469026,0.013871345579943978,-0.00194061777124443,0.01794881796548763,-0.006177629743303571,32.25324954986572,32.115784946611534,31.923124694824217,31.970099983283188,31.77484977722168,31.45546452645256,55.14138262875194,0.20539799298672534,0.21802444560080492,0.06352857591909476,0.6680355072021484,-0.12859281590631766,3089004400.0,1
2015-05-05,27.998878479003906,31.450000762939453,32.11249923706055,31.44499969482422,32.037498474121094,197085600,-0.022532975642964748,0.01461890402648783,-0.022790722364752814,0.02122415027165617,-0.01833781472221382,32.22549953460693,31.994733276852973,31.92049970626831,31.920566724202832,31.73884979248047,31.45525026121675,48.09783172067373,0.1392353331966376,0.20226662311997146,0.06383736472462848,0.7001784188406808,-0.03367243073410964,2891918800.0,1
2015-05-06,27.82305335998535,31.252500534057617,31.6875,30.84000015258789,31.639999389648438,288564000,-0.006279816346286715,0.014670118290412544,-0.006299617334197719,0.027117825227729885,-0.01224711956592506,32.13524971008301,31.859781869072,31.913124752044677,31.85694137276043,31.703049812316895,31.44729929152424,47.764075502286325,0.07005676002355798,0.17582465050068877,0.06497032144769509,0.7430355889456612,0.46415567651822354,2603354800.0,1
2015-05-07,27.995145797729492,31.315000534057617,31.520000457763672,31.0049991607666,31.1924991607666,175763600,0.00199983997862474,0.014566575216144474,0.0019978429606889864,0.016445833888361724,0.003927270228000704,32.02499980926514,31.7607307172512,31.896874809265135,31.805327959550638,31.685399856567383,31.442111104956922,51.02947685444285,0.020044410557197523,0.14466860251199054,0.06674907814699671,0.7492856979370117,-0.39090253808513886,2779118400.0,1
2015-05-08,28.522594451904297,31.905000686645508,31.905000686645508,31.52750015258789,31.670000076293945,222201600,0.018840815664244337,0.015165366993903445,0.018665525810127606,0.011832017738072884,0.007420290804718637,31.958499908447266,31.786961620777433,31.903374862670898,31.81482060022634,31.671399879455567,31.46026363757216,50.04119501361226,0.027698058782217316,0.1212744937660359,0.06663850536564135,0.7312500817435128,0.2642071509686874,3001320000.0,1
2015-05-11,28.2320556640625,31.579999923706055,31.889999389648438,31.407499313354492,31.84749984741211,168143200,-0.01018651483920796,0.015340771056306077,-0.01023875243027266,0.01527865983089343,-0.008399401051501738,31.80025005340576,31.749332221309906,31.896749877929686,31.792456726272025,31.66069984436035,31.464959178204865,48.814775965637345,0.007452872641042774,0.09851016954103728,0.0670686706749288,0.7394644873482841,-0.2432853768829747,2833176800.0,1
2015-05-12,28.1314754486084,31.467500686645508,31.719999313354492,31.204999923706055,31.399999618530273,192640000,-0.003562357103620406,0.015330496733382798,-0.003568717407295272,0.016366072246309607,0.0021497155711874454,31.68300018310547,31.698090124098194,31.89137487411499,31.76150853202188,31.64459987640381,31.465058845202538,44.181137397331625,-0.01746797156716795,0.07531454131939624,0.06757284484209869,0.7307145254952567,0.14569010224618073,2640536800.0,1
2015-05-13,28.16277313232422,31.502500534057617,31.797500610351562,31.467500686645508,31.537500381469727,138776800,0.00111225380625668,0.015306643242091513,0.0011116357102692015,0.010475356499059146,-0.0011097850808960748,31.61725025177002,31.662528380454454,31.88174991607666,31.73684110364433,31.627849884033203,31.466527146726268,41.94542358458982,-0.03400177368526158,0.05345127831846468,0.06826894123524781,0.7135716847011021,-0.2796054817275747,2779313600.0,1
2015-05-14,28.819843292236328,32.23749923706055,32.23749923706055,31.790000915527344,31.852500915527344,180814000,0.023331440061664876,0.01613115479275966,0.02306342282667704,0.013881297623072284,0.012086910304287143,31.7122501373291,31.767068536201013,31.916499900817872,31.784522830636348,31.62989990234375,31.49676134634722,47.34530281572175,0.012064252515159524,0.04517387315780365,0.06811768553645374,0.7410714285714286,0.3029123023444842,2960127600.0,1
2015-05-15,28.77961540222168,32.192501068115234,32.372501373291016,32.0525016784668,32.26750183105469,152832000,-0.0013958331139278801,0.01587875159490021,-0.001396808196442781,0.00994019365401713,-0.0023243436486698006,31.70775032043457,31.84441990563996,31.966749954223634,31.823377900872433,31.64169990539551,31.524045257004794,41.513572396907925,0.0444287866022961,0.04502485584670214,0.06487412032415814,0.7130355834960938,-0.15475571581846537,2807295600.0,1
2015-05-18,29.096982955932617,32.54750061035156,32.68000030517578,32.09000015258789,32.095001220703125,203531600,0.011027398631910934,0.015258462756229498,0.010967040197245315,0.018127356679432525,0.014098749725441647,31.745000457763673,31.972252761042068,31.999125003814697,31.892341968441876,31.659649925231932,31.564180761057607,49.16630106956063,0.09759835614694268,0.055539555906750256,0.06675785766818716,0.666428702218192,0.3317341917922949,3010827200.0,1
2015-05-19,29.070167541503906,32.51750183105469,32.720001220703125,32.40999984741211,32.67250061035156,178532800,-0.0009216922569880159,0.015190347007835728,-0.0009221172764744938,0.00953336990343335,-0.004744013356840127,31.851750564575195,32.07138895558981,32.03862504959106,31.951881002976428,31.674299964904787,31.60156590105749,53.506645702949314,0.13575012930898822,0.07158167058719785,0.06767533598154607,0.62982177734375,-0.12282515344054679,2832294400.0,1
2015-05-20,29.067920684814453,32.51499938964844,32.744998931884766,32.334999084472656,32.5,145819600,-7.695675452723538e-05,0.014920449342649198,-7.695971585019925e-05,0.012609560360091473,0.0004615196814903846,31.978000450134278,32.15204539814592,32.056625080108645,32.00551132551662,31.7020499420166,31.637386822178705,64.51804144060819,0.16389448470201273,0.09004423341016082,0.06887934778334506,0.5866075243268695,-0.1832335570830682,2686474800.0,1
2015-05-21,29.36517906188965,32.84749984741211,32.907501220703125,32.45750045776367,32.51750183105469,158921600,0.0102260637861038,0.014982022889529281,0.010174131338766906,0.013699696020393054,0.010148320066896067,32.13125038146973,32.278491661648864,32.07812509536743,32.085700708554285,31.747799949645994,31.684842234932958,58.4487694156111,0.2106014152195499,0.11415566977203864,0.07166407581938532,0.5298218045915876,0.08985074708749718,2845396400.0,1
2015-05-22,29.6221866607666,33.1349983215332,33.24250030517578,32.849998474121094,32.900001525878906,182384000,0.008752522275869534,0.015065153617556962,0.008714440996287863,0.011845536470107956,0.007142759415055044,32.2542501449585,32.4342201452642,32.10637502670288,32.185633814552276,31.78824993133545,31.741711101074145,62.51630076363669,0.26772949928460577,0.14487043567455207,0.07634469181340933,0.5167858941214425,0.14763506030646556,3027780400.0,1
2015-05-26,28.969581604003906,32.404998779296875,33.227500915527344,32.279998779296875,33.150001525878906,282790400,-0.022031072256367912,0.015327353939901247,-0.022277380675315796,0.029239381944856462,-0.022473686645246058,32.33675003051758,32.428907169633774,32.06850004196167,32.20652571595652,31.818399925231933,31.767722382573076,62.434881863481394,0.25120333956419216,0.16613701645248008,0.07055823559904886,0.5323217936924526,0.5505219756118958,2744990000.0,1
2015-05-27,29.510446548461914,33.0099983215332,33.064998626708984,32.51250076293945,32.584999084472656,183332800,0.018669944916734682,0.015519970222243135,0.018497800808408835,0.016737288453878042,0.01304278806204008,32.49099979400635,32.53456010634276,32.08699998855591,32.283046916487635,31.853849906921386,31.816439086061713,70.6886355134983,0.28365484925435425,0.1896405830128549,0.07365461207857327,0.5189289365495954,-0.3517007649481736,2928322800.0,1
2015-05-28,29.45233726501465,32.94499969482422,32.98749923706055,32.775001525878906,32.96500015258789,122933200,-0.0019690587704933593,0.015111427621808232,-0.0019709999152848667,0.0064500747655197215,-0.0006067179636309437,32.63524971008301,32.60918548606666,32.12624998092652,32.34609003823398,31.877549896240236,31.860696364836716,69.17648653342734,0.3006622117042852,0.21184490875114098,0.07734930769128744,0.4989286150251116,-0.32945332204602773,2805389600.0,1
2015-05-29,29.117097854614258,32.56999969482422,32.86249923706055,32.474998474121094,32.807498931884766,203538000,-0.011382607481368878,0.013914146713198726,-0.011447885184294383,0.011897475178700474,-0.007239175334689334,32.66849975585937,32.602060796749846,32.19037494659424,32.367414767433054,31.886599884033203,31.88851218169897,58.240396237483445,0.2806461884191478,0.22560516468474234,0.07403094070782337,0.49035726274762836,0.6556796699345662,2601851600.0,1
2015-06-01,29.175203323364258,32.6349983215332,32.84749984741211,32.51250076293945,32.56999969482422,128451200,0.001995659420264362,0.012224962082714955,0.001993670737386451,0.010265025331765296,0.0019956594202643935,32.71274948120117,32.60804943761955,32.21024990081787,32.39289891544259,31.901799850463867,31.917786147966982,63.973518365911595,0.26695094736717806,0.23387432122122948,0.0750070827622193,0.4787499564034598,-0.36890801717615385,2730302800.0,1
2015-06-02,29.045578002929688,32.4900016784668,32.665000915527344,32.33000183105469,32.46500015258789,134670400,-0.004442979945573744,0.01226599376267695,-0.004452879313650166,0.010310836170091108,0.0007701070618018554,32.70699958801269,32.58658620868268,32.226000022888186,32.402146797635375,31.92209987640381,31.940225972692467,63.42749625417226,0.24161219783835008,0.23542189654465362,0.07535909847011119,0.4658927917480469,0.04841683067188152,2595632400.0,1
2015-06-03,29.081329345703125,32.529998779296875,32.73500061035156,32.474998474121094,32.665000915527344,123934000,0.0012310587492700975,0.010996715769448379,0.0012303016177665567,0.007992688164376519,-0.004132929203938743,32.70824928283692,32.57629758515799,32.27999992370606,32.414323176841236,31.93664985656738,31.9633543180495,63.47543401401112,0.22219713775704264,0.23277694478713143,0.07211732220944896,0.46089294978550505,-0.07972353241692309,2719566400.0,1
2015-06-04,28.911479949951172,32.34000015258789,32.64500045776367,32.227500915527344,32.39500045776367,153800400,-0.005840720376230291,0.01098027312289098,-0.0058578440926011005,0.012909695122648886,-0.0016978022657382018,32.69074935913086,32.53333441559979,32.33437490463257,32.40724479357901,31.94999984741211,31.97812474293336,51.56849788454174,0.18929716162815424,0.224080988155336,0.06548546664147066,0.4382144383021763,0.24098633143447312,2565766000.0,1
2015-06-05,28.752796173095703,32.162498474121094,32.42250061035156,32.09000015258789,32.375,142507200,-0.005488610934734073,0.01109901667115667,-0.005503728702134955,0.010338141423658727,-0.006563753695101352,32.62224922180176,32.465909698967295,32.37674980163574,32.38393562029731,31.97634983062744,31.98535508533288,49.55878409535874,0.1472039163887615,0.2087055738020211,0.05862797422810879,0.4391073499407087,-0.07342763737935665,2423258800.0,1
2015-06-08,28.562822341918945,31.950000762939453,32.3025016784668,31.707500457763672,32.224998474121094,210699200,-0.006607002604372414,0.01043234499319072,-0.0066289254623534575,0.018622885962284525,-0.008533676468673314,32.503749465942384,32.37210807423496,32.37899980545044,32.34260849102513,31.994149856567383,31.983968641317453,40.82882574821619,0.09559595621932004,0.1860836502854809,0.05834555502408132,0.4394645690917969,0.4785161732179146,2212559600.0,1
2015-06-09,28.477893829345703,31.854999542236328,32.02000045776367,31.405000686645508,31.674999237060547,224301600,-0.0029734340668098325,0.010178813785886769,-0.002977863504491056,0.01930622445317383,0.005682724846451657,32.44874954223633,32.2780883411443,32.39274978637695,32.29616954352144,32.014999847412106,31.978911029588783,40.03003544320075,0.04649451162912044,0.15816582255420883,0.055734130422256084,0.4612501689365932,0.06455838465452168,1988258000.0,1
2015-06-10,28.804208755493164,32.220001220703125,32.334999084472656,31.962499618530273,31.979999542236328,156349200,0.011458222687551478,0.010416018655720892,0.01139307443710891,0.011561125134378685,0.0075047430238335084,32.36974983215332,32.26752704651863,32.43037481307984,32.28891541753874,32.02754985809326,31.988365546887387,45.99730020144969,0.036611809886245794,0.13385502002061625,0.04914120329635211,0.4662501471383231,-0.3029510266533988,2144607200.0,1
2015-06-11,28.739391326904297,32.147499084472656,32.54499816894531,32.119998931884766,32.29499816894531,141563600,-0.0022502213992432463,0.010445178428297723,-0.0022527569518333056,0.013220289265544232,-0.004567242385370083,32.28999977111816,32.24570378069209,32.46262474060059,32.27544719534197,32.04834983825683,31.994606077773085,39.78098572018877,0.022668077597671754,0.11161763153602736,0.04206423868648097,0.46446432386125835,-0.09456780079463145,2003043600.0,1
2015-06-12,28.42201805114746,31.792499542236328,32.08250045776367,31.77750015258789,32.04750061035156,147544800,-0.01104283544121143,0.00936033272123377,-0.011104260169212385,0.009593467313590377,-0.007956972096378315,32.212249755859375,32.163303010063764,32.440374755859374,32.229452180760475,32.06294982910156,31.98668033128145,30.780220548400067,-0.016833876454654728,0.08592732993789094,0.04563651094737084,0.46267850058419363,0.04225097412046597,1855498800.0,1
2015-06-15,28.36614990234375,31.729999542236328,31.809999465942383,31.427499771118164,31.524999618530273,175955600,-0.0019658724825007967,0.00936358064504267,-0.001967807346022017,0.01205482824905393,0.006502773233518344,32.12174987792969,32.08452056136787,32.41724967956543,32.18188526280579,32.07094982147217,31.976614417985562,38.05308181026392,-0.0525766167924715,0.05822654059181846,0.04931772385307518,0.4223211833408901,0.1925571080783599,1679543200.0,1
2015-06-16,28.518123626708984,31.899999618530273,31.962499618530273,31.592500686645508,31.75749969482422,125976400,0.005357708123117311,0.00907170680100641,0.005343406664237389,0.011598712736969385,0.004487126665367774,32.06274967193603,32.05097129903376,32.38487462997436,32.15503901097003,32.07219982147217,31.97360991604614,26.77820828461867,-0.06641976491070523,0.03329727949131373,0.05120032679537409,0.4016068322317941,-0.28404438392412634,1805519600.0,1
